material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-cqkju,ZnS,-0.9504746987078371,0.012223650912698001,False,1.992999999999999,8.2e-06,36,3.964315085688287,734.9236543073599,-9.422794614801587,,False,R3m,160,Trigonal,3m,NM,icsd-42183,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqhzs,ZnS,-0.950064182041171,0.012634167579365,False,1.9998999999999991,5.39e-05,36,3.959884875138361,735.7458667275099,-9.42238409813492,,False,R3m,160,Trigonal,3m,NM,icsd-42188,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-txo,ZnS,-0.961893837906249,0.000804511714285,False,2.0416,0.0,10,4.139158092904608,195.5221102272339,-9.434213754,9.265125859678028,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqdn,ZnS,-0.9611227455729161,0.001575604047619,False,2.0639,0.0,6,4.138627446645342,117.32830780091152,-9.433442661666666,9.223609266665818,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfreq,ZnS,-0.951108138638392,0.011590210982143,False,2.032899999999999,3.2300000000000006e-05,16,3.999658655900763,323.74639718611894,-9.423428054732142,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfriu,ZnS,-0.9495130923883931,0.013185257232143002,False,2.0892,2e-05,16,3.996597932340106,323.99433261578207,-9.421833008482142,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bexhb,ZnS,-0.9500676567633921,0.012630692857142,False,2.0396,5.1500000000000005e-05,14,3.984701257907226,284.34144030145967,-9.422387572857144,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfodh,ZnS,-0.9607977189062511,0.0019006307142850002,False,2.0715,0.0,10,4.136702043613275,195.63819592429417,-9.433117635,9.192805856455072,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfppy,ZnS,-0.961571241406249,0.001127108214285,False,2.064,0.0,8,4.138445523331442,156.44462063376088,-9.4338911575,9.195300382977027,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqqr,ZnS,-0.9112306617633921,0.05146768785714401,False,2.010799999999999,1e-05,20,3.993439627200566,405.31321389033525,-9.383550577857141,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bbev,ZnS,-0.9104130257633921,0.052285323857143004,False,2.0462,1.17e-05,20,3.9871640520945393,405.95115441196947,-9.382732941857142,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfpky,ZnS,-0.962023470572916,0.000674879047618,False,2.0347,0.0,12,4.139861614235314,234.58666022245666,-9.434343386666667,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfqhe,ZnS,-0.9114680992633931,0.051230250357141,False,2.0194,1.18e-05,20,3.976378579589337,407.0522505291348,-9.383788015357144,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsex,ZnS,-0.9511080561383931,0.011590293482143,False,2.0574,4.1900000000000016e-05,16,3.9997060625119643,323.74255997424905,-9.423427972232142,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhcem,ZnS,-0.95136465093006,0.011333698690474,False,2.0243,1.8e-06,24,3.986419767635655,487.23233702134837,-9.42368456702381,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhcji,ZnS,-0.9508279367633931,0.011870412857142,False,2.0385,9.580000000000002e-05,24,3.988478339783698,486.9808619390813,-9.423147852857143,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhcjh,ZnS,-0.95136552718006,0.011332822440476,False,2.0265,0.000120099999999,24,3.988365313750514,486.99466245902653,-9.42368544327381,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-biqcq,ZnS,-0.9109926692633931,0.051705680357141,False,1.9806,0.000106199999999,24,3.954792055272825,491.1288868256888,-9.383312585357144,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhcca,ZnS,-0.9513546975967261,0.011343652023809,False,2.0264,0.0001223,24,3.989179889833755,486.8952199130244,-9.423674613690476,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bhbwc,ZnS,-0.9508194417633931,0.011878907857141002,False,2.0381,9.43e-05,24,3.988538904577278,486.97346727750545,-9.423139357857144,,False,R3m,160,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-pfl,ZnS,-0.9615670726562511,0.001131276964285,False,2.0471,0.0,8,4.138059521422718,156.45921392848314,-9.43388698875,9.286669673331318,False,P6_3mc,186,Hexagonal,6mm,NM,"icsd-76954,icsd-76896","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfyem,ZnS,-0.9624634303348211,0.00023491928571300002,False,2.0271,0.0,28,4.140159333304246,547.3295125287475,-9.434783346428572,,False,P6_3mc,186,Hexagonal,6mm,NM,icsd-15736,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfygw,ZnS,-0.9623525084062501,0.000345841214285,False,2.0288,0.0,20,4.140162483905286,390.9493542994755,-9.4346724245,9.293655825166857,False,P6_3mc,186,Hexagonal,6mm,NM,"icsd-42800,icsd-15477","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfxhc,ZnS,-0.959653981406251,0.0030443682142840003,False,2.0701,0.0,4,4.13715785761638,78.24665654456005,-9.4319738975,9.096665783591945,False,P6_3mc,186,Hexagonal,6mm,NM,"icsd-41489,icsd-184810,icsd-600513,icsd-651449,icsd-31061,icsd-291063,icsd-651446,icsd-43597,icsd-291066,icsd-67453,icsd-67777,icsd-31076,icsd-651452,icsd-657411","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfyhy,ZnS,-0.9625883041562501,0.00011004546428500001,False,2.0218,0.0,40,4.138610788290733,782.1918670666643,-9.43490822025,,False,P6_3mc,186,Hexagonal,6mm,NM,icsd-42806,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfxmj,ZnS,-0.962524704218751,0.00017364540178500001,False,2.0215,0.0,32,4.140452495126357,625.4751534265004,-9.4348446203125,,False,P6_3mc,186,Hexagonal,6mm,NM,icsd-37391,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
