material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-cnhta,K2Zn3S4,-1.123913191805556,0.0041487602777750005,False,2.4299,0.0,36,3.254937065384853,821.7324462463191,-9.002189258055557,,False,Pnma,62,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cnhsy,K2Zn3S4,-1.128061952083333,0.0,True,2.5684,0.0,18,3.265404812938068,409.549129486023,-9.006338018333333,12.541565853333296,False,Ibam,72,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cfalf,KZrS2,-1.739137890562498,0.0,True,0.0,4e-06,4,3.5884029661968233,89.98310495837228,-6.227604335,,False,R-3m,166,Trigonal,-3m,NM,icsd-641350,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfwxf,K2ZrS4,-1.555417740107142,0.0,True,2.0197,0.0,56,2.657364616409933,1488.1217658018945,-5.463993586607144,,False,Pbca,61,Orthorhombic,mmm,NM,icsd-152138,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bgslx,K2NbS7,-1.110805184074999,0.002541339812499,False,1.3148,0.0210811,80,2.341419572362065,2244.243574790827,-5.243388031375,,False,P2_1/c,14,Monoclinic,2/m,NM,icsd-83614,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-lti,KNbS2,-1.4087580168124991,0.008580634375,False,0.812,0.0,8,4.002570801970127,162.74005611332615,-6.28562556375,12.248739550020074,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,icsd-26286,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-bbfb,K3NbS4,-1.470959260843749,0.0,True,2.4051,0.0,32,2.360180937792134,952.5171040440633,-5.226584893125,,False,Pnma,62,Orthorhombic,mmm,NM,icsd-73326,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmsnq,K3Nb2S11,-1.169109509953124,0.0,True,1.3870999999999991,0.00015199999999900002,64,2.4048710825150432,1811.3555535003893,-5.4883653903125005,,False,C2/c,15,Monoclinic,2/m,NM,icsd-391135,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-wkq,K4Nb2S11,-1.216874983617645,0.0068571188786750005,False,1.4656,0.0,68,2.4440822372811333,1888.550859177071,-5.348608148823529,,False,Pca2_1,29,Orthorhombic,mm2,NM,icsd-81433,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-crqsq,K2(NbS2)3,-1.498278686772726,0.0,True,0.0,0.6997981,22,3.789830557022664,481.3638114175812,-6.715646035909091,,False,Amm2,38,Orthorhombic,mm2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bfwxw,K6Nb4S25,-1.105550554099999,0.0,True,1.5418,0.0010946,140,2.398945560451486,3898.002338085023,-5.4092185915,,False,P2_1/c,14,Monoclinic,2/m,NM,icsd-82505,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crqpk,K(Nb3S4)2,-1.397924619149999,0.0,True,0.0,0.0,15,5.058308940624935,280.04097688331,-7.720483396666667,,False,P-3,147,Trigonal,-3,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': False}",,,,,,
mp-bapo,K2MoS4,-1.108780208749999,0.0,True,1.412799999999999,0.0,28,2.52579943967571,795.2196995838813,-11.1437310975,,False,Pnma,62,Orthorhombic,mmm,NM,"icsd-641254,icsd-409563","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ckvdk,K(MoS)3,-0.894115747455361,0.038323658571425,False,0.0,0.004354699999999,14,3.940187137851462,356.63086024445175,-16.37073202428572,,False,P6_3/m,176,Hexagonal,6/m,NM,"icsd-30752,icsd-603631,icsd-641249","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': False}",,,,,,
mp-mae,K(MoS)3,-0.9324394060267871,0.0,True,0.0,0.0,14,4.674522964979823,300.60657291094446,-16.409055682857144,,False,P6_3/m,176,Hexagonal,6/m,NM,"icsd-30752,icsd-603631,icsd-641249","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-ckulq,K(Mo3S4)2,-0.87439268541666,0.043816976666677006,False,0.0,0.058810999999999,15,4.918839965580618,294.12594318439625,-15.98922191166666,,False,R-3,148,Trigonal,-3,NM,icsd-641241,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': False}",,,,,,
mp-bxftg,KMo6S7,-0.519576061852678,0.36070473196429703,False,0.0,0.0064597,112,4.774388676283494,2334.9808380723953,-16.14017614517857,,False,Pc,7,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bsbo,K2Mo9S11,-0.9017229585653421,0.021014349318200003,False,0.0,0.006471699999999,44,4.651573396460788,924.1408982745123,-16.13166624636364,,False,R-3c,167,Trigonal,-3m,NM,"icsd-280261,icsd-641242,icsd-641250","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-crrev,K(MoS)9,-0.7345373531085451,0.06663942315790501,False,0.0,0.002036999999999,38,4.378741667068096,903.4284888029149,-17.206769665789466,,False,P6_3/m,176,Hexagonal,6/m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': False}",,,,,,
mp-bfwvw,K(Mo6S7)2,-0.7717077430787,0.060456250925938,False,0.0,0.0084675,54,4.429231941436519,1229.1531803084802,-16.74794990592592,,False,P-31c,163,Trigonal,-3m,NM,icsd-171363,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfnks,K2Mo15S19,-0.855816561970489,0.030125974583345004,False,0.0,0.0173957,72,4.782714689830908,1476.6462259049151,-16.293675639444448,,False,R-3c,167,Trigonal,-3m,NM,"icsd-280948,icsd-641243,icsd-641246","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmmoh,K5(Mo6S7)4,-0.638399397587716,0.264673564561416,False,0.0,0.193412,57,4.765868814147757,1183.2002748720047,-16.09053744324561,,False,P-3,147,Trigonal,-3,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bnaby,K7(Mo9S11)4,-0.8788045220689611,0.029487991781607003,False,0.0,0.0158749,174,4.656439811952759,3664.814546727405,-16.214629181724135,,False,Pc,7,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-bmmxd,K9(Mo6S7)8,-0.455338579612835,0.43643914867256706,False,0.0,3.211688199999999,113,4.7946900377797785,2338.6350814893813,-15.99096223685841,,True,P-3,147,Trigonal,-3,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-civhd,K2PdS2,-1.068710574624998,0.0,True,1.117,0.0,5,3.412676519986726,121.035042309117,-11.281721762,10.187615410000001,False,Immm,71,Orthorhombic,mmm,NM,icsd-641296,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-ore,K2Pd3S4,-0.832547670972221,0.0,True,1.2114,0.0,18,4.123008563914228,423.4640499661529,-13.394107405555555,12.958365209999966,False,Fddd,70,Orthorhombic,mmm,NM,icsd-41885,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bbmn,KAg3S2,-0.49008505429397703,0.009250882175926001,False,1.336599999999999,5.08e-05,24,4.7712093399252815,594.2080138211021,-14.84908002523148,,False,Fd-3m,227,Cubic,m-3m,NM,icsd-73581,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
